Date (GMT+1),Nuclear,Non-Renewable,Renewable,Day Ahead Auction
,Power (MW),Power (MW),Power (MW),"Price (EUR/MWh, EUR/tCO2)"
2022-10-29T00:00+02:00,2609.07,18619.24,25096.9,93.31
2022-10-29T01:00+02:00,2613.19,17411.15,22374.28,92.77
2022-10-29T02:00+02:00,2616.64,16713.98,19334.46,90.41
2022-10-29T03:00+02:00,2617.42,16147.17,17696.52,87.98
2022-10-29T04:00+02:00,2624.9,16227.08,15756.42,87
2022-10-29T05:00+02:00,2623.09,16665.09,14498.83,86.67
2022-10-29T06:00+02:00,2624.22,17028.65,13501.67,91.39
2022-10-29T07:00+02:00,2626,17440.13,13506.25,101.32
2022-10-29T08:00+02:00,2626.9,18316.67,13921.24,115.04
2022-10-29T09:00+02:00,2630.09,18470.65,17331.44,109
2022-10-29T10:00+02:00,2624.85,18491.46,21693.07,95.48
2022-10-29T11:00+02:00,2619.81,17399.88,25554.41,87
2022-10-29T12:00+02:00,2610.64,16720.59,27974.14,84.85
2022-10-29T13:00+02:00,2602.96,16048.34,28492.83,81.46
2022-10-29T14:00+02:00,2599.39,16850,27249.28,84.51
2022-10-29T15:00+02:00,3007.8,17955.6,22862.7,89.96
2022-10-29T16:00+02:00,3057.9,17926.87,17383.05,112.92
2022-10-29T17:00+02:00,3059.13,18774.25,13070.01,123.01
2022-10-29T18:00+02:00,3070.13,19412.3,12775.4,139.91
2022-10-29T19:00+02:00,3073.73,19514.83,14788.12,138.24
2022-10-29T20:00+02:00,3074.05,19276.12,16831.83,121.85
2022-10-29T21:00+02:00,3074.54,19170.24,17895.48,109.9
2022-10-29T22:00+02:00,3075.69,18470.66,18140.39,104.04
2022-10-29T23:00+02:00,3076.11,18169.31,18031.68,97.49
2022-10-30T00:00+02:00,3082.06,17204.63,14870.54,103.01
2022-10-30T01:00+02:00,3081.17,16578.78,18114.93,100.49
2022-10-30T02:00+02:00,3086.75,16283.71,18019.46,100.2
2022-10-30T02:00+01:00,3089.01,15091.65,17771.27,99.92
2022-10-30T03:00+01:00,3093.04,15178.39,17737.03,98.31
2022-10-30T04:00+01:00,3094.26,15076.67,17644.43,98.46
2022-10-30T05:00+01:00,3098.04,14878.01,17427.05,98.98
2022-10-30T06:00+01:00,3101.27,15272.01,16465.94,100.55
2022-10-30T07:00+01:00,3102.87,15613.03,15537.39,110.04
2022-10-30T08:00+01:00,3102.55,16751.55,19057.61,113.33
2022-10-30T09:00+01:00,3105.53,17031.24,24584.6,104.18
2022-10-30T10:00+01:00,3103.22,16333.48,30937.63,97.81
2022-10-30T11:00+01:00,3092.01,15603.45,33955.23,100.03
2022-10-30T12:00+01:00,3087.66,15844.52,34171.98,100
2022-10-30T13:00+01:00,3079.42,15795.98,32052.28,100
2022-10-30T14:00+01:00,3076.79,17446.31,26496.04,109.43
2022-10-30T15:00+01:00,3073.84,18613.65,18654.19,124.61
2022-10-30T16:00+01:00,3071.78,18982.87,11904.77,140.15
2022-10-30T17:00+01:00,3071.63,19311.46,10850.9,156
2022-10-30T18:00+01:00,3076.87,19495.09,12112.32,170.38
2022-10-30T19:00+01:00,3080.09,19642.09,13264.07,165
2022-10-30T20:00+01:00,3076.35,19598.42,14073.18,147.52
2022-10-30T21:00+01:00,3173.58,19308.65,14164.04,138.96
2022-10-30T22:00+01:00,3298.48,19398.92,14822.83,127
2022-10-30T23:00+01:00,3394.43,16474.13,15406.36,109.26
2022-10-31T00:00+01:00,3496.89,20428.33,15960.86,129.38
2022-10-31T01:00+01:00,3536.89,20387.61,15887.48,119.09
2022-10-31T02:00+01:00,3540.21,20448.47,15562.86,116.32
2022-10-31T03:00+01:00,3537.86,20459.68,15114.95,114.6
2022-10-31T04:00+01:00,3537.94,20475.98,13978.61,115.07
2022-10-31T05:00+01:00,3549.13,20863.58,12954.16,123.45
2022-10-31T06:00+01:00,3634.43,21479.84,12101.81,145.62
2022-10-31T07:00+01:00,3708.85,22183.37,11711.11,166.39
2022-10-31T08:00+01:00,3709.4,22431.74,14553.88,168
2022-10-31T09:00+01:00,3713.16,22531.86,19708.32,153.3
2022-10-31T10:00+01:00,3786.33,22066.53,23846.22,143.35
2022-10-31T11:00+01:00,3841.1,22061.82,25401.28,141.95
2022-10-31T12:00+01:00,3911.75,22097.24,25334.5,141.96
2022-10-31T13:00+01:00,3909.35,22348.8,23266.33,145.96
2022-10-31T14:00+01:00,3902.31,22977.32,19655.58,155
2022-10-31T15:00+01:00,3893.36,22925.86,16540.18,169.15
2022-10-31T16:00+01:00,3913.56,23157.18,13891.61,179.48
2022-10-31T17:00+01:00,3980.58,23551.13,14433.27,201.51
2022-10-31T18:00+01:00,3980.71,23132.69,17031.19,182.84
2022-10-31T19:00+01:00,3979.92,22663.81,19860.89,167.81
2022-10-31T20:00+01:00,3978.27,22107.2,21952.35,147.09
2022-10-31T21:00+01:00,3984.95,20948.08,24041.34,136.78
2022-10-31T22:00+01:00,3989,19371.46,25860.02,120.51
2022-10-31T23:00+01:00,3998.9,18421.48,27134.06,100.73
2022-11-01T00:00+01:00,3993.49,15791.88,27775.56,80.65
2022-11-01T01:00+01:00,3871.12,13297.69,28077.7,76.68
2022-11-01T02:00+01:00,3867.2,12047.95,28480.66,55.26
2022-11-01T03:00+01:00,3869.39,11821.1,28587.07,37
2022-11-01T04:00+01:00,3871.44,12196.13,28849.13,38.76
2022-11-01T05:00+01:00,3872.7,12733.37,29940,54.63
2022-11-01T06:00+01:00,3870.26,13735.18,31636.88,59.95
2022-11-01T07:00+01:00,3875.38,14829.99,33758.36,77.99
2022-11-01T08:00+01:00,3872.42,15663.24,37140.94,84.4
2022-11-01T09:00+01:00,3881.63,14960.68,40457.22,67.65
2022-11-01T10:00+01:00,3803.01,13720.72,44801.39,57.18
2022-11-01T11:00+01:00,3824.65,12701.39,48147.42,48.91
2022-11-01T12:00+01:00,3778.26,12567.13,49193.1,38.59
2022-11-01T13:00+01:00,3765.66,12579.62,46977.12,41.24
2022-11-01T14:00+01:00,3917.74,12564.86,43423.75,68.89
2022-11-01T15:00+01:00,3955.37,15507.79,37239.34,80
2022-11-01T16:00+01:00,3951.11,17153.78,29340.88,89.39
2022-11-01T17:00+01:00,3948.09,17879.9,28395.83,114.5
2022-11-01T18:00+01:00,3937.04,18250.37,30554.81,125.63
2022-11-01T19:00+01:00,3941.57,18145.87,32661.42,102.08
2022-11-01T20:00+01:00,3945.35,15975.53,33541.37,84.19
2022-11-01T21:00+01:00,3999.72,14136.18,34175.76,71.67
2022-11-01T22:00+01:00,4002.97,12405.83,34016.25,69.57
2022-11-01T23:00+01:00,4002.51,11984.17,34211.94,27.71
2022-11-02T00:00+01:00,3996.02,12037.38,34602.86,54.92
2022-11-02T01:00+01:00,4007.49,11749.86,34872.52,24.34
2022-11-02T02:00+01:00,3980.22,11756.49,34727.24,17.38
2022-11-02T03:00+01:00,4006.7,12165.65,35609.35,15.28
2022-11-02T04:00+01:00,3998.41,11956.85,36446.74,20.2
2022-11-02T05:00+01:00,3983,11714.41,36742.3,30.01
2022-11-02T06:00+01:00,3994.17,12402.39,39897.69,69.71
2022-11-02T07:00+01:00,3995.91,14169.98,41603.51,97.19
2022-11-02T08:00+01:00,3995.61,15521.79,43716.74,97.12
2022-11-02T09:00+01:00,4006.8,16037.8,48093.65,73.03
2022-11-02T10:00+01:00,4003.15,15538.29,52798.61,47.08
2022-11-02T11:00+01:00,3998.48,15630.02,56334.66,42.58
2022-11-02T12:00+01:00,4002.42,15458.05,56899.83,39.94
2022-11-02T13:00+01:00,3997.58,15754.57,54105.45,52.66
2022-11-02T14:00+01:00,4004.11,15989.64,48914.02,72.17
2022-11-02T15:00+01:00,4006.32,19347.11,41109.71,91.3
2022-11-02T16:00+01:00,4006.43,22340.06,31388.91,105.36
2022-11-02T17:00+01:00,4012.22,24440.76,27706.93,146.89
2022-11-02T18:00+01:00,4014.64,24966.92,28809.44,148.93
2022-11-02T19:00+01:00,4015.88,25039.22,30086.24,130
2022-11-02T20:00+01:00,4016.25,23821.1,31430.08,97.19
2022-11-02T21:00+01:00,3999.89,21365.54,31997.4,83.72
2022-11-02T22:00+01:00,3998.97,19782.08,30734.38,88.66
2022-11-02T23:00+01:00,4002.44,17494.51,30479.27,81.66
2022-11-03T00:00+01:00,4008.01,17098.85,30063.31,75.73
2022-11-03T01:00+01:00,4001.71,15501.48,31128.65,71.79
2022-11-03T02:00+01:00,4020.99,14159.38,31864.06,46.42
2022-11-03T03:00+01:00,4018.94,14097.06,33046.25,45.09
2022-11-03T04:00+01:00,3997.42,14519.46,33428.49,43.83
2022-11-03T05:00+01:00,4013.77,15839.48,33544.1,71.58
2022-11-03T06:00+01:00,4000.15,18448.29,35544.05,87.67
2022-11-03T07:00+01:00,3997.13,21939.75,35807.23,99.77
2022-11-03T08:00+01:00,4013,22113.05,37910.06,112.99
2022-11-03T09:00+01:00,4012.44,21335.08,40945.18,106.7
2022-11-03T10:00+01:00,3998.9,21093.97,43145.42,94.15
2022-11-03T11:00+01:00,3985.89,21073.49,43670.08,108.25
2022-11-03T12:00+01:00,3999.87,21068.34,42096.16,110.43
2022-11-03T13:00+01:00,3998.15,21672.47,38713.91,128.94
2022-11-03T14:00+01:00,3997.8,21699.72,35296.52,125.26
2022-11-03T15:00+01:00,3989.48,22360.23,33379.88,136.3
2022-11-03T16:00+01:00,3982.43,23072.34,33317.52,133.62
2022-11-03T17:00+01:00,3990.32,23450.19,36587.47,137.46
2022-11-03T18:00+01:00,3996.25,23449.71,38012.72,128.71
2022-11-03T19:00+01:00,3998.98,23024.07,37815.68,132.21
2022-11-03T20:00+01:00,4005.03,22853.99,36016.69,128.28
2022-11-03T21:00+01:00,4003.51,22302.24,34359.04,109.08
2022-11-03T22:00+01:00,4004.6,21613.91,32282.66,124.39
2022-11-03T23:00+01:00,4002.37,20663.25,32229.39,113.5
2022-11-04T00:00+01:00,4002.42,19820.66,31611.69,88.11
2022-11-04T01:00+01:00,4006.5,20010.89,30598.33,93.04
2022-11-04T02:00+01:00,3993.98,20045.98,31070.68,89.06
2022-11-04T03:00+01:00,4005.03,19872.25,31346.66,94.22
2022-11-04T04:00+01:00,4007.65,20184.96,31587.14,114.49
2022-11-04T05:00+01:00,4008.61,20710.77,31115.27,129.47
2022-11-04T06:00+01:00,4008.56,22819.19,30449.51,174.79
2022-11-04T07:00+01:00,4012.36,25582.6,28947.94,206.05
2022-11-04T08:00+01:00,4013.71,28312.68,27129.63,215.15
2022-11-04T09:00+01:00,4016.54,29260.31,27099.13,209.9
2022-11-04T10:00+01:00,4022.4,28562.36,28333.93,204.96
2022-11-04T11:00+01:00,4020.54,28011.47,28676.3,202.78
2022-11-04T12:00+01:00,4016.3,28501.48,28409.32,203.05
2022-11-04T13:00+01:00,4015.48,28633.56,25641.05,189.01
2022-11-04T14:00+01:00,4015.04,28692.56,23746.06,207.56
2022-11-04T15:00+01:00,4014.38,29796.99,20086.34,212.96
2022-11-04T16:00+01:00,4006.23,30507.93,16869.17,217.42
2022-11-04T17:00+01:00,4005.35,31601.34,16574.73,239.99
2022-11-04T18:00+01:00,4013.08,31771.63,17480.36,240.55
2022-11-04T19:00+01:00,4016.54,31583.54,18161.76,217.74
2022-11-04T20:00+01:00,4018.83,30610.05,18648.55,195.58
2022-11-04T21:00+01:00,4016.5,26660.06,18840.39,187
2022-11-04T22:00+01:00,4014.15,24823.24,19082.2,179.8
2022-11-04T23:00+01:00,4019.89,23783.19,19095.05,172.21
2022-11-05T00:00+01:00,4024.09,23411.41,19625.57,150.59
2022-11-05T01:00+01:00,4028.44,22070.53,19697.69,136.89
2022-11-05T02:00+01:00,4028.61,21171.24,19396.8,132.54
2022-11-05T03:00+01:00,4026.82,20937.1,19993.42,130.65
2022-11-05T04:00+01:00,4022.45,20687.82,19918.12,130.65
2022-11-05T05:00+01:00,4021.87,20338.62,19350.07,135
2022-11-05T06:00+01:00,4017.21,20232.13,19696.99,135.99
2022-11-05T07:00+01:00,4020.31,20721.07,20959.53,142.2
2022-11-05T08:00+01:00,4028.29,20824.29,22078.25,142.82
2022-11-05T09:00+01:00,4027.5,20862.34,24831.54,144.35
2022-11-05T10:00+01:00,4027.13,20543.67,28043.54,137.12
2022-11-05T11:00+01:00,4022.96,20379.34,30500.95,128.4
2022-11-05T12:00+01:00,4019.72,20286.33,32767.69,125.56
2022-11-05T13:00+01:00,4016.03,19760.77,32686.42,115.03
2022-11-05T14:00+01:00,4012.97,20184.18,29611.79,126.63
2022-11-05T15:00+01:00,4010.98,20851.63,25259.17,138.03
2022-11-05T16:00+01:00,4011.9,21087.07,21058.69,151.05
2022-11-05T17:00+01:00,4013.01,21411.94,22596.18,166.93
2022-11-05T18:00+01:00,4013.04,21416.55,26008.24,170
2022-11-05T19:00+01:00,4012.45,21698.87,28283.09,163.29
2022-11-05T20:00+01:00,4012.73,19858.74,29749.33,112.98
2022-11-05T21:00+01:00,4017.13,18171.88,30396.27,94.06
2022-11-05T22:00+01:00,4013.87,15990.89,30603.5,91.28
2022-11-05T23:00+01:00,4016.45,13534.14,31119.35,72.85
2022-11-06T00:00+01:00,4012.01,12621.65,30727.35,57.85
2022-11-06T01:00+01:00,4011.16,12034.3,31098.96,23.7
2022-11-06T02:00+01:00,4016.03,11894.75,31824.03,35.03
2022-11-06T03:00+01:00,4009.47,12176.55,31604.36,21.66
2022-11-06T04:00+01:00,4022.16,12845.84,31329.71,64.53
2022-11-06T05:00+01:00,4021.05,12904.27,31124.8,27.14
2022-11-06T06:00+01:00,4020.77,12838.59,32050.14,53.5
2022-11-06T07:00+01:00,4019.41,12657.32,31433.96,31.3
2022-11-06T08:00+01:00,4021.07,12750.51,33201.84,37.44
2022-11-06T09:00+01:00,4017.25,13080.4,37683.11,44.91
2022-11-06T10:00+01:00,4017.54,12923.64,41401.96,59.51
2022-11-06T11:00+01:00,4002.45,12467.87,43825.3,50.47
2022-11-06T12:00+01:00,4011.25,12166.12,44528.94,64.05
2022-11-06T13:00+01:00,3991.07,12071.94,43450.98,39.46
2022-11-06T14:00+01:00,4005.78,12082.46,39459.29,82.07
2022-11-06T15:00+01:00,4007.45,12609.77,33786.49,84.97
2022-11-06T16:00+01:00,4008.77,14257.47,30445.95,85.05
2022-11-06T17:00+01:00,4008.81,15339.39,33844.91,100.81
2022-11-06T18:00+01:00,4009.1,14966.77,37562.89,77.54
2022-11-06T19:00+01:00,4010.69,14417.29,38549.92,73.7
2022-11-06T20:00+01:00,4011.46,13655.07,38948.51,36.97
2022-11-06T21:00+01:00,4007.43,12518.68,40027.06,27.15
2022-11-06T22:00+01:00,4010.57,12331.19,39975.2,27.59
2022-11-06T23:00+01:00,4008.7,12350.24,39373.57,19.85
2022-11-07T00:00+01:00,3996.89,12438.17,37386.96,0.09
2022-11-07T01:00+01:00,3987.34,11982.13,36711.68,0.09
2022-11-07T02:00+01:00,4001.96,12178.33,35328.27,0.09
2022-11-07T03:00+01:00,3999.76,12370.36,35803.24,0.3
2022-11-07T04:00+01:00,3996.87,12576.77,36461.35,5
2022-11-07T05:00+01:00,3982.59,12737.86,38697.5,9.07
2022-11-07T06:00+01:00,3992.43,14309.63,40882.87,54.32
2022-11-07T07:00+01:00,3990.58,18036.36,40303.81,99.52
2022-11-07T08:00+01:00,3980.25,19487.83,41642.12,105.04
2022-11-07T09:00+01:00,3928.75,19483.13,44971.98,84.4
2022-11-07T10:00+01:00,3957.6,18072.67,49274.06,67.14
2022-11-07T11:00+01:00,3950.22,17272.72,51366.39,68.86
2022-11-07T12:00+01:00,3958.81,17374.88,50452.56,70.46
2022-11-07T13:00+01:00,3973.29,19052.11,46118.4,84.35
2022-11-07T14:00+01:00,3970.42,20969.64,40532.51,98.87
2022-11-07T15:00+01:00,3974.07,22021.69,35587.37,151.61
2022-11-07T16:00+01:00,3968.72,22369.48,32191.44,149.05
2022-11-07T17:00+01:00,3973.88,22911.68,32155.95,155.57
2022-11-07T18:00+01:00,3977.37,23139,33728.45,156.49
2022-11-07T19:00+01:00,3982.4,22979.54,34412.85,140.15
2022-11-07T20:00+01:00,3982.92,22169.31,34914.25,110.07
2022-11-07T21:00+01:00,3983.52,20706.06,34890.98,84.33
2022-11-07T22:00+01:00,3986.69,20000.77,33496.85,77.06
2022-11-07T23:00+01:00,3984.3,17366.03,32769.88,54.36
2022-11-08T00:00+01:00,3985.08,16660.79,32266.46,77.58
2022-11-08T01:00+01:00,3988.74,16386.01,31847.69,79.51
2022-11-08T02:00+01:00,3993.69,15606.66,31225.67,73.45
2022-11-08T03:00+01:00,3999.75,15162.57,29541.59,71.22
2022-11-08T04:00+01:00,3998.37,15674.3,29384.38,62.99
2022-11-08T05:00+01:00,4005.76,17069.5,30222.22,76.77
2022-11-08T06:00+01:00,4001.56,18471.48,31717.36,85.41
2022-11-08T07:00+01:00,4004.11,20865.45,33502.37,129.24
2022-11-08T08:00+01:00,4008.48,20847.19,38050.06,135.49
2022-11-08T09:00+01:00,4005.61,20292.57,43254.03,91.3
2022-11-08T10:00+01:00,4002.05,20014.55,46468.17,71.38
2022-11-08T11:00+01:00,3992.45,18641.69,48959.13,75.62
2022-11-08T12:00+01:00,3978.97,18465.89,49715.78,72.86
2022-11-08T13:00+01:00,3979.27,19013.36,48496.28,91.23
2022-11-08T14:00+01:00,3975.12,18712.66,44405.47,93.46
2022-11-08T15:00+01:00,3969.71,19611.76,39130.49,121.03
2022-11-08T16:00+01:00,3967.44,20640.26,36295.26,123.3
2022-11-08T17:00+01:00,3974.16,21569.11,37314.41,135.27
2022-11-08T18:00+01:00,3968.37,21601.79,38238.14,142.1
2022-11-08T19:00+01:00,3975.96,21513.26,38288.37,119.78
2022-11-08T20:00+01:00,3973.95,21333,37914.06,98.6
2022-11-08T21:00+01:00,3970.28,20904.77,37898.88,84.98
2022-11-08T22:00+01:00,3976.48,20234.37,36541.41,99.77
2022-11-08T23:00+01:00,3979.28,19049.15,35452.8,71.37
2022-11-09T00:00+01:00,3970.23,17623.43,34932.9,74.42
2022-11-09T01:00+01:00,3978.09,16262.55,34981.48,74.41
2022-11-09T02:00+01:00,3968.84,15178.71,34782.73,64.97
2022-11-09T03:00+01:00,3958.94,15067.65,34328.42,68.06
2022-11-09T04:00+01:00,3949.59,15260.14,34147.85,68.38
2022-11-09T05:00+01:00,3959.44,16130.98,35460.33,87.3
2022-11-09T06:00+01:00,3966.94,18600.29,36433.36,117.05
2022-11-09T07:00+01:00,3977.53,20950.1,37091.7,148.63
2022-11-09T08:00+01:00,3978.73,21848.54,36579.37,160.58
2022-11-09T09:00+01:00,3984.2,21994.43,37942.61,147.2
2022-11-09T10:00+01:00,3968.68,22202.86,40918.29,129.13
2022-11-09T11:00+01:00,3953.49,21636.67,45475.58,117.83
2022-11-09T12:00+01:00,3912.89,21320.25,47034.35,114.07
2022-11-09T13:00+01:00,3966.99,21089.06,45218.02,119.49
2022-11-09T14:00+01:00,3959.77,21699.38,40429.24,144.36
2022-11-09T15:00+01:00,3960.95,22709.98,35391.82,149.07
2022-11-09T16:00+01:00,3962.5,23842.43,32611.5,159.06
2022-11-09T17:00+01:00,3963.23,24517.26,33434,192.11
2022-11-09T18:00+01:00,3965.69,24780.74,33947.86,199.96
2022-11-09T19:00+01:00,3969.5,23951.02,35767.94,168.84
2022-11-09T20:00+01:00,3970.03,23026.18,37087.06,149.1
2022-11-09T21:00+01:00,3972.86,21692.2,36713.31,140.69
2022-11-09T22:00+01:00,3977.04,20981.38,34935.66,127.73
2022-11-09T23:00+01:00,3972.89,19901.99,34245.86,118.81
2022-11-10T00:00+01:00,3971.67,19208.11,33198.18,114.54
2022-11-10T01:00+01:00,3972.36,18822.19,32258.81,110
2022-11-10T02:00+01:00,3974.21,18684.95,31266.26,99.8
2022-11-10T03:00+01:00,3970.29,18865.63,30791.35,102.14
2022-11-10T04:00+01:00,3974.67,19110.23,30705.61,99.77
2022-11-10T05:00+01:00,3972.99,19202.63,31043.12,112.55
2022-11-10T06:00+01:00,3959.23,21316.94,31893.47,153.19
2022-11-10T07:00+01:00,3974.81,23802.37,32221.86,182.06
2022-11-10T08:00+01:00,3983.77,24393.33,32617.24,199.12
2022-11-10T09:00+01:00,3981.41,23897.89,35903.21,167.52
2022-11-10T10:00+01:00,3977.64,23102.63,41305.34,124.34
2022-11-10T11:00+01:00,3977.05,21941.49,45507.88,123.34
2022-11-10T12:00+01:00,3925.06,21193.06,47910.16,89.52
2022-11-10T13:00+01:00,3923.83,20970,47430.94,101.24
2022-11-10T14:00+01:00,3916.15,20937.65,43508.64,126.98
2022-11-10T15:00+01:00,3958.84,21924.6,37576.72,153.24
2022-11-10T16:00+01:00,3961.28,24185.31,31196.02,184.65
2022-11-10T17:00+01:00,3967.79,24785.72,31945.64,197.44
2022-11-10T18:00+01:00,3971.84,24111.21,34361.91,198.24
2022-11-10T19:00+01:00,3981.44,23233.89,36252.85,181.95
2022-11-10T20:00+01:00,3977.71,22110.74,36053.1,145.07
2022-11-10T21:00+01:00,3976.29,21211.76,35025.41,125.35
2022-11-10T22:00+01:00,3980.02,20402.09,34115.26,121.98
2022-11-10T23:00+01:00,3982.15,19131.11,33119.22,79.99
2022-11-11T00:00+01:00,3985.9,18175.44,33287.93,70.25
2022-11-11T01:00+01:00,3992.43,17192.47,32087.63,67.97
2022-11-11T02:00+01:00,3990.25,16573.98,31747,67.97
2022-11-11T03:00+01:00,3993.6,16421.17,31488.56,68.19
2022-11-11T04:00+01:00,3996.01,17884.65,31048.83,75.77
2022-11-11T05:00+01:00,3997.04,18995.35,30297.11,81.26
2022-11-11T06:00+01:00,3998.4,21016.1,30838.47,109
2022-11-11T07:00+01:00,3996.47,23902.69,31555.04,134.81
2022-11-11T08:00+01:00,3998.28,25129.64,32834.41,149.07
2022-11-11T09:00+01:00,3997.22,24783.09,35709.34,125.52
2022-11-11T10:00+01:00,3998.3,24340.44,38546.59,111.32
2022-11-11T11:00+01:00,3998.69,24335.62,39964.48,109.45
2022-11-11T12:00+01:00,3988.67,24347.76,40543.45,104.49
2022-11-11T13:00+01:00,3983.15,23917.03,38524.29,114.22
2022-11-11T14:00+01:00,3973.24,24197.28,34859.12,134.74
2022-11-11T15:00+01:00,3973.68,25312.61,29490.03,174.1
2022-11-11T16:00+01:00,3974.84,26258.54,25284.96,179.61
2022-11-11T17:00+01:00,3977.16,26741.8,26483.54,208.51
2022-11-11T18:00+01:00,3981.01,26781.59,27697.52,206.79
2022-11-11T19:00+01:00,3987.14,26802.7,27522.9,177.37
2022-11-11T20:00+01:00,3987.43,26370.73,27270.53,156.21
2022-11-11T21:00+01:00,3986.53,25741.89,26463.98,133.13
2022-11-11T22:00+01:00,3986.49,24670.36,25289.7,128.23
2022-11-11T23:00+01:00,3989.57,24185.54,23980.25,121.04
2022-11-12T00:00+01:00,3995.53,23859.43,22733.2,137.41
2022-11-12T01:00+01:00,3995.02,24091.54,20865.84,134.21
2022-11-12T02:00+01:00,3998.11,24241.39,19182.73,130.01
2022-11-12T03:00+01:00,3995.49,24132.98,17192.39,126.8
2022-11-12T04:00+01:00,3998.86,23863.51,15436.6,129.44
2022-11-12T05:00+01:00,4000.33,24350.94,13644.2,129.68
2022-11-12T06:00+01:00,4001.08,24985.72,12615.16,158
2022-11-12T07:00+01:00,4007.17,25782.8,11992.12,172.29
2022-11-12T08:00+01:00,4011.91,26047.73,12901.95,171.72
2022-11-12T09:00+01:00,4009.67,26172.57,17124.57,166.93
2022-11-12T10:00+01:00,4007.41,26160.59,21130.68,141.85
2022-11-12T11:00+01:00,4002.23,25896.35,22996.18,130.89
2022-11-12T12:00+01:00,3992.93,26234.65,22943.45,134.16
2022-11-12T13:00+01:00,3993.58,26181.19,21387.25,138.03
2022-11-12T14:00+01:00,3984.1,26466.38,17745.24,148.94
2022-11-12T15:00+01:00,3981.07,26711.58,13073.07,206.97
2022-11-12T16:00+01:00,3982.07,27522.76,9866.56,194.53
2022-11-12T17:00+01:00,3982.56,28245.6,10128.9,240.7
2022-11-12T18:00+01:00,3981.35,28441.34,11586.37,238
2022-11-12T19:00+01:00,3984.26,28435.16,12826.13,199.71
2022-11-12T20:00+01:00,3990.87,27707.8,13640.7,177.44
2022-11-12T21:00+01:00,3992.95,26958.04,13869.14,166.84
2022-11-12T22:00+01:00,3993.7,26289.93,13987.54,160.86
2022-11-12T23:00+01:00,3996.28,25410.63,13927.8,158.69
2022-11-13T00:00+01:00,3998.76,24476.01,13893.84,168.8
2022-11-13T01:00+01:00,3999.81,24331.3,13874.66,152.21
2022-11-13T02:00+01:00,3994,24146.94,14296.23,143
2022-11-13T03:00+01:00,3997.02,24000.85,14368.39,127
2022-11-13T04:00+01:00,3998.28,23838.38,15088.19,134.07
2022-11-13T05:00+01:00,3996.89,23969.83,15510.36,135.29
2022-11-13T06:00+01:00,3992.62,24026.48,16113.98,135.29
2022-11-13T07:00+01:00,3991.04,24201.85,16364.36,150.75
2022-11-13T08:00+01:00,3998.3,24376.68,17970.32,155.96
2022-11-13T09:00+01:00,3999.25,24895.22,22432.09,131.57
2022-11-13T10:00+01:00,3994.02,23354.38,27427.66,120.31
2022-11-13T11:00+01:00,3988.34,22305.57,30627.09,133
2022-11-13T12:00+01:00,3984.52,22443.37,31995.82,130.13
2022-11-13T13:00+01:00,3974.71,22891.2,31066.15,125
2022-11-13T14:00+01:00,3971.15,22935.87,27989.58,137.4
2022-11-13T15:00+01:00,3960.99,23671.75,23457.66,141.87
2022-11-13T16:00+01:00,3958.96,25431.54,20314.56,150.38
2022-11-13T17:00+01:00,3966.13,27119.11,22789.77,187.61
2022-11-13T18:00+01:00,3969.78,27421.99,25146.01,197.86
2022-11-13T19:00+01:00,3972.37,27973.27,26123.2,165.12
2022-11-13T20:00+01:00,3975.69,27681.44,26436.12,150.04
2022-11-13T21:00+01:00,3978.66,27160.01,26838.38,141.04
2022-11-13T22:00+01:00,3979.65,26493.58,27055.89,141.39
2022-11-13T23:00+01:00,3977.79,26052.08,26661.02,122.11
2022-11-14T00:00+01:00,3985.35,24908.17,25595.03,100.01
2022-11-14T01:00+01:00,3983.28,24150.51,25547.62,101.43
2022-11-14T02:00+01:00,3986.11,23815.32,25781.99,93.88
2022-11-14T03:00+01:00,3990.31,23812.35,25594.36,107.13
2022-11-14T04:00+01:00,3987.64,24385.64,26082.96,108.75
2022-11-14T05:00+01:00,3996.37,25959.53,25534.62,121.88
2022-11-14T06:00+01:00,3997.72,28267.86,25672.18,167.38
2022-11-14T07:00+01:00,3986.79,30715.33,25474.89,205.1
2022-11-14T08:00+01:00,3995.58,31828.7,27253.62,208.9
2022-11-14T09:00+01:00,3993.39,32174.58,30525.49,166.45
2022-11-14T10:00+01:00,3990.84,31287.9,34408.08,142.4
2022-11-14T11:00+01:00,3989.76,30727.38,37053.07,129.9
2022-11-14T12:00+01:00,3977.35,30635.15,36886.4,143.33
2022-11-14T13:00+01:00,3968.62,31334.25,34755.46,165.69
2022-11-14T14:00+01:00,3966.22,32352.22,31397.21,207.32
2022-11-14T15:00+01:00,3960.54,32881.64,27289.93,212.28
2022-11-14T16:00+01:00,3954.63,32971.77,24962.29,212.44
2022-11-14T17:00+01:00,3954.15,33188.06,28553.25,254.18
2022-11-14T18:00+01:00,3961.31,33662.2,31008.37,217.88
2022-11-14T19:00+01:00,3959.69,32987,31796.37,187.44
2022-11-14T20:00+01:00,3961.8,32017.98,31387.54,160.49
2022-11-14T21:00+01:00,3964.52,29364.47,29669.97,139.71
2022-11-14T22:00+01:00,3963.4,27802,28138.13,157.58
2022-11-14T23:00+01:00,3964.69,26907.1,26600.07,147.57
2022-11-15T00:00+01:00,3966.55,26477.45,25134.19,136.2
2022-11-15T01:00+01:00,3968.36,26541.4,24902.58,129.31
